#{"t_start": 1627059750.1729228, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
20.0,821,15701.087236
43.0,1624,15716.831818
33.0,1146,15727.759092
44.0,1497,15742.008149
42.0,1521,15756.810227
35.0,1164,15768.250049
21.0,836,15776.448843
52.0,1868,15794.784235
38.0,1434,15808.701954
33.0,1126,15819.791234
25.0,1003,15829.667395
64.0,1475,15844.216094
33.0,1245,15856.294451
32.0,1034,15866.454715
53.0,1839,15884.48492
31.0,1292,15897.635037
42.0,1333,15910.716201
28.0,1068,15921.246454
44.0,1348,15934.473203
42.0,1315,15947.290366
38.0,1278,15959.926369
26.0,970,15969.493037
52.0,1634,15985.542395
33.0,1039,15995.794113
48.0,1620,16011.621258
38.0,1370,16024.93946
34.0,1201,16036.647662
42.0,1531,16051.659571
61.0,1368,16065.022042
24.0,971,16074.381466
39.0,1333,16087.413359
24.0,805,16095.223855
38.0,1155,16106.485451
24.0,988,16116.087187
31.0,1088,16126.684819
46.0,1247,16138.772314
35.0,1327,16151.662271
48.0,1612,16167.375134
54.0,1684,16183.756068
31.0,1129,16194.911937
49.0,1549,16210.131685
47.0,1442,16224.34966
47.0,1415,16238.290384
36.0,1237,16250.443685
66.0,1693,16267.139807
23.0,984,16276.7876
45.0,1507,16291.454954
45.0,1527,16306.371854
35.0,1070,16316.836444
40.0,1367,16330.266904
31.0,1300,16342.796946
39.0,1291,16355.355583
31.0,1148,16366.591957
24.0,1011,16376.913784
69.0,1226,16388.628554
35.0,1299,16401.190408
15.0,681,16407.850871
50.0,1553,16422.829988
31.0,1165,16434.254844
42.0,1290,16446.798564
38.0,1341,16459.796282
33.0,1287,16472.325502
35.0,1359,16485.532457
34.0,1303,16498.306291
20.0,862,16506.64003
40.0,1367,16519.90169
36.0,1262,16532.33959
65.0,1771,16549.519161
40.0,1474,16563.828775
34.0,1261,16575.923414
43.0,1420,16589.760543
32.0,1087,16600.36625
30.0,1098,16611.132122
41.0,1310,16623.874104
35.0,1252,16636.125819
34.0,1013,16646.03758
30.0,1142,16657.22244
33.0,1209,16668.935117
34.0,1163,16680.011571
43.0,1384,16693.55499
45.0,1325,16706.147775
65.0,1607,16721.565137
38.0,1363,16734.916562
34.0,1239,16746.976133
63.0,1808,16764.701067
28.0,1082,16775.283132
65.0,1463,16789.519243
16.0,695,16796.273996
23.0,832,16804.367246
49.0,1532,16819.323302
23.0,952,16828.664716
35.0,1288,16841.170656
51.0,1651,16857.302246
52.0,1802,16875.355857
38.0,1272,16887.911942
29.0,1061,16898.377814
74.0,1662,16914.64368
41.0,1269,16926.986058
28.0,974,16936.511441
42.0,1385,16950.020506
38.0,1290,16962.765366
28.0,951,16972.087246
35.0,1176,16983.575399
33.0,1233,16995.679502
41.0,1309,17008.600393
43.0,1382,17022.175844
41.0,1493,17036.842727
29.0,1067,17047.297884
41.0,1453,17061.528281
13.0,574,17067.146673
27.0,812,17075.030101
54.0,1410,17088.824108
43.0,1466,17103.208264
37.0,1166,17114.639219
28.0,968,17124.090836
73.0,1479,17138.574833
50.0,1447,17152.540978
53.0,1633,17168.578842
52.0,1685,17185.137397
35.0,1258,17197.499635
24.0,971,17207.048331
37.0,1265,17219.446832
27.0,833,17227.689569
32.0,1165,17239.177713
20.0,828,17247.332982
45.0,1430,17261.432369
27.0,955,17270.905855
31.0,1272,17283.38249
32.0,1136,17294.62193
42.0,1344,17307.916104
62.0,1564,17323.369408
51.0,1704,17340.013957
18.0,587,17345.711869
41.0,1284,17358.847192
37.0,1279,17371.171742
35.0,1209,17382.894422
36.0,1204,17394.750664
50.0,1372,17408.167711
42.0,1551,17423.388216
16.0,669,17429.925233
47.0,1601,17445.640811
39.0,1425,17459.568012
43.0,1559,17474.893791
39.0,1400,17488.763895
67.0,1750,17506.014013
49.0,1605,17521.722272
51.0,1650,17537.895782
34.0,1346,17551.182041
41.0,1406,17564.894205
53.0,1730,17581.962821
37.0,1358,17595.294243
33.0,1030,17605.436809
36.0,1404,17619.258984
36.0,1233,17631.317139
35.0,1349,17644.572408
44.0,1403,17657.982732
49.0,1435,17671.795427
41.0,1386,17685.059843
28.0,1049,17694.995753
15.0,637,17701.058969
42.0,1469,17715.467355
37.0,1142,17726.67229
29.0,1156,17738.012459
38.0,1312,17751.03843
47.0,1525,17766.085031
37.0,1188,17777.905817
53.0,1500,17792.599491
58.0,1380,17806.310406
40.0,1061,17816.887524
33.0,1063,17827.305609
47.0,1384,17840.929102
24.0,858,17849.73472
43.0,1310,17862.627523
39.0,1230,17874.682643
29.0,1017,17884.647942
48.0,1461,17899.092348
59.0,1621,17914.756444
40.0,1464,17929.113828
54.0,1638,17945.269238
43.0,1485,17959.941959
54.0,1322,17972.933573
60.0,1562,17988.221635
42.0,1355,18001.423642
56.0,1588,18016.950454
54.0,1581,18032.586164
36.0,1237,18044.718892
27.0,1008,18054.652738
78.0,1782,18071.96714
47.0,1540,18086.883247
71.0,1594,18102.522861
44.0,1280,18115.046617
49.0,1688,18131.476189
69.0,1840,18149.410943
57.0,1647,18165.52379
32.0,1231,18177.412385
48.0,1198,18188.922524
44.0,1495,18203.459968
15.0,668,18209.975679
32.0,1066,18220.244224
42.0,1278,18232.805403
52.0,1571,18248.059885
44.0,1390,18261.495428
39.0,1523,18276.309873
36.0,1311,18289.026161
39.0,1418,18302.741177
30.0,1166,18313.978735
60.0,1205,18325.565496
67.0,1738,18342.740761
45.0,1438,18356.563538
44.0,1557,18371.744366
46.0,1386,18385.262109
37.0,1296,18397.975098
35.0,1284,18410.460107
43.0,1476,18424.948723
48.0,1693,18441.462399
49.0,1484,18455.953059
46.0,1510,18470.78979
41.0,1275,18483.299799
64.0,1785,18500.782289
35.0,1226,18512.871064
37.0,1276,18525.335997
23.0,845,18533.662576
67.0,1673,18550.042722
25.0,927,18559.200495
27.0,904,18568.085126
26.0,945,18577.336399
22.0,866,18585.818288
41.0,1572,18601.033252
55.0,1161,18612.373872
65.0,1569,18627.544426
66.0,1759,18644.29629
32.0,1090,18654.76512
33.0,1130,18665.440434
42.0,1278,18677.580357
25.0,976,18687.123117
27.0,940,18696.394701
45.0,1684,18712.722822
59.0,1397,18726.282162
15.0,580,18731.983617
44.0,1485,18746.431148
42.0,1465,18760.683938
46.0,1366,18774.039524
45.0,1390,18787.642088
37.0,1244,18799.81958
40.0,1339,18812.90335
25.0,911,18822.394844
50.0,1440,18836.4267
32.0,1036,18846.59376
66.0,1553,18861.666602
25.0,993,18871.330532
17.0,689,18878.086483
23.0,847,18886.274961
62.0,1544,18901.37194
39.0,1305,18914.047717
39.0,1295,18926.542583
29.0,1037,18936.702706
51.0,1594,18952.22503
35.0,1098,18963.025537
54.0,1134,18974.212184
50.0,1530,18989.250847
71.0,1624,19005.132366
32.0,1106,19015.918223
36.0,1203,19027.693988
62.0,1852,19045.751193
67.0,1653,19062.003853
40.0,1526,19076.964141
32.0,1209,19088.699059
49.0,1689,19105.285612
27.0,1061,19115.761528
33.0,1226,19127.904656
26.0,1069,19138.475373
34.0,1257,19150.944597
49.0,1564,19166.394627
32.0,1143,19177.600734
36.0,1137,19188.806529
52.0,1359,19201.945835
68.0,1913,19220.81096
44.0,1483,19235.417974
38.0,1085,19246.089189
69.0,1491,19260.807283
46.0,1411,19274.645495
35.0,1103,19285.516001
67.0,1538,19300.525037
25.0,889,19309.730638
29.0,957,19319.086104
54.0,1527,19334.005683
35.0,1283,19346.584024
22.0,830,19354.750378
47.0,1708,19371.418203
41.0,1124,19382.409075
20.0,628,19388.604032
49.0,1323,19401.429904
37.0,1395,19415.100076
36.0,1417,19428.921139
27.0,814,19436.873329
42.0,1297,19449.401268
33.0,1213,19461.232349
21.0,827,19469.220018
65.0,1464,19483.403901
49.0,1706,19499.98448
39.0,1144,19511.086087
72.0,1682,19527.328999
45.0,1512,19542.05101
41.0,1384,19555.603745
72.0,1176,19567.032297
34.0,1331,19579.951377
51.0,1675,19596.417709
31.0,1119,19607.155425
25.0,964,19616.436321
39.0,1386,19629.907608
39.0,1220,19641.672145
35.0,1144,19652.611568
19.0,832,19660.585866
60.0,1288,19673.119929
34.0,1231,19685.008087
39.0,1228,19697.038309
45.0,1458,19711.36763
31.0,1007,19721.305705
48.0,1426,19735.202388
36.0,1426,19749.189793
35.0,1159,19760.477983
42.0,1224,19772.572202
55.0,1629,19788.482712
29.0,1166,19800.530287
54.0,1597,19816.123281
57.0,1569,19831.46468
27.0,1026,19841.550317
43.0,1325,19854.574663
26.0,946,19863.8318
45.0,1301,19876.556209
55.0,1663,19892.83456
36.0,1351,19906.127637
54.0,1515,19921.017544
14.0,673,19927.628658
32.0,1100,19938.309122
54.0,1412,19952.187538
52.0,1547,19967.32285
74.0,1196,19979.051994
37.0,1344,19992.236791
38.0,1357,20005.362138
68.0,1949,20024.31981
68.0,1561,20039.389528
20.0,709,20046.347524
31.0,1110,20057.157092
38.0,1309,20069.889467
45.0,1362,20083.181962
36.0,1285,20095.774837
55.0,1718,20112.538433
15.0,684,20119.128428
27.0,1104,20129.892967
18.0,803,20137.666868
47.0,1460,20151.874137
36.0,1309,20164.616852
44.0,1603,20180.078739
38.0,1318,20192.884878
40.0,1479,20207.254895
47.0,1646,20223.263812
41.0,1485,20237.793545
84.0,1883,20256.137704
38.0,1333,20268.956995
24.0,858,20277.360516
59.0,1734,20294.762523
43.0,1531,20309.737415
64.0,1574,20325.262969
44.0,1253,20337.458606
24.0,1019,20347.385655
52.0,1569,20362.778121
38.0,1358,20376.07339
22.0,853,20384.488829
58.0,1200,20396.211121
47.0,1515,20411.148038
48.0,1380,20424.584301
22.0,782,20432.129776
33.0,1254,20444.296896
46.0,1499,20458.949724
64.0,1567,20474.27334
45.0,1644,20490.195477
43.0,1240,20502.227249
51.0,956,20511.527351
57.0,1812,20528.975115
36.0,1339,20542.05597
12.0,566,20547.559692
69.0,1936,20566.345035
45.0,1189,20577.873747
50.0,1382,20591.070574
36.0,1178,20602.518557
42.0,1443,20616.213751
57.0,1613,20631.498613
68.0,1307,20644.137481
58.0,1447,20658.175253
27.0,876,20666.660815
37.0,1440,20680.69856
35.0,1226,20692.584656
51.0,1693,20709.077417
49.0,1712,20725.735351
63.0,1865,20743.858556
80.0,1675,20760.077503
37.0,1244,20772.827026
35.0,1202,20784.491993
38.0,1455,20798.732106
40.0,1394,20812.272098
56.0,1428,20826.331518
42.0,1467,20840.571755
61.0,1485,20854.814365
66.0,1870,20873.011682
72.0,1797,20890.457969
56.0,1523,20905.244944
20.0,792,20912.972108
40.0,1306,20925.580265
53.0,1420,20939.294973
32.0,1131,20950.316212
34.0,1163,20961.573092
59.0,1714,20978.341143
28.0,995,20988.005234
40.0,1199,20999.5303
29.0,1099,21010.220275
58.0,1767,21027.369808
37.0,1337,21040.263713
27.0,1104,21050.956927
31.0,1116,21061.921138
27.0,1027,21071.864915
43.0,1235,21083.893443
58.0,1476,21098.083019
53.0,1638,21113.927431
34.0,1249,21126.015813
35.0,1089,21136.544425
64.0,1661,21152.57377
72.0,1371,21165.873511
29.0,1121,21176.674238
37.0,1220,21188.536306
31.0,1187,21200.007807
50.0,1531,21214.844339
21.0,893,21223.414829
43.0,1399,21236.861667
42.0,1387,21250.342305
37.0,1261,21262.870096
52.0,1637,21278.590321
43.0,1561,21293.68367
56.0,1687,21310.099784
39.0,1442,21324.104546
34.0,1112,21334.87784
61.0,1467,21349.210424
58.0,1664,21365.487235
46.0,1452,21379.591487
32.0,1087,21390.074382
23.0,833,21398.153769
39.0,1320,21411.00751
19.0,765,21418.485261
72.0,1715,21435.149385
34.0,1151,21446.390798
59.0,1323,21459.210327
44.0,1268,21471.521712
27.0,945,21480.615193
71.0,2083,21500.808135
49.0,1671,21517.023836
19.0,878,21525.4836
44.0,1595,21540.787626
7.0,422,21544.876975
66.0,1556,21559.669627
46.0,1599,21575.19218
68.0,1895,21593.115044
46.0,1614,21608.425818
31.0,1186,21620.117696
44.0,1605,21635.678599
44.0,1459,21649.919409
18.0,664,21656.389275
55.0,1803,21673.916405
26.0,1013,21683.749381
30.0,1073,21694.314471
30.0,1151,21705.4908
37.0,1259,21717.645979
33.0,1313,21730.437857
40.0,1378,21744.3476
58.0,1334,21757.274092
41.0,1458,21771.415421
42.0,1353,21784.689416
57.0,1339,21797.695161
46.0,1346,21810.813852
30.0,1155,21822.215427
45.0,1516,21836.95749
27.0,1008,21846.835643
33.0,1255,21859.145275
47.0,1576,21874.603743
34.0,1294,21887.089974
34.0,1271,21899.470152
53.0,1604,21915.093467
41.0,1318,21927.914217
20.0,809,21935.810799
65.0,1623,21951.611906
42.0,1430,21965.570299
61.0,1690,21981.980682
28.0,1011,21991.776678
32.0,1197,22003.352073
42.0,1429,22017.274388
55.0,1553,22032.478784
50.0,1765,22049.820923
44.0,1625,22065.758086
64.0,1782,22083.179617
57.0,1617,22098.938248
35.0,1146,22109.978671
30.0,1139,22121.06194
25.0,988,22130.535817
33.0,1141,22141.521459
31.0,973,22150.969942
56.0,1693,22167.325467
38.0,1242,22179.280183
34.0,1108,22190.035778
42.0,1532,22204.775966
86.0,1942,22223.755768
49.0,1373,22237.485502
64.0,1807,22254.86412
56.0,1825,22272.408111
48.0,1551,22287.321548
35.0,1217,22299.112259
37.0,1287,22311.587956
53.0,1605,22327.155915
35.0,1297,22339.784688
32.0,1309,22352.559919
29.0,1092,22363.316376
17.0,713,22370.268308
40.0,1296,22382.83877
33.0,1214,22394.556936
15.0,556,22399.957862
25.0,793,22407.670861
23.0,973,22417.125663
49.0,1093,22427.856023
37.0,1255,22440.125937
54.0,1725,22456.762389
32.0,1120,22467.617454
73.0,1830,22485.355006
34.0,1371,22498.696157
48.0,1469,22512.937313
29.0,1046,22523.018321
50.0,1619,22538.853003
38.0,1231,22550.764402
19.0,775,22558.200385
52.0,1240,22570.154959
37.0,1238,22582.141743
47.0,1324,22595.125267
52.0,1447,22609.211843
62.0,1605,22624.893555
38.0,1296,22637.483042
36.0,1370,22650.950055
70.0,1584,22666.456474
25.0,908,22675.377999
33.0,1307,22688.003353
61.0,1434,22702.067549
50.0,1770,22719.784318
32.0,1104,22730.595786
21.0,843,22738.773786
38.0,1216,22750.766946
23.0,808,22758.629385
28.0,913,22767.483873
38.0,1197,22778.99252
42.0,974,22788.459569
43.0,1069,22798.798256
47.0,1454,22813.026769
18.0,770,22820.574308
26.0,1007,22830.538325
35.0,1402,22844.317221
41.0,1375,22857.837121
33.0,1164,22869.319961
46.0,1820,22887.174272
13.0,523,22892.352854
46.0,1465,22906.863945
51.0,1355,22920.060751
69.0,1926,22939.039548
32.0,982,22948.778055
36.0,1033,22958.878633
49.0,1551,22973.943061
45.0,1439,22987.986702
38.0,1442,23002.152456
45.0,1624,23017.992514
35.0,1351,23031.165055
44.0,1293,23043.878317
30.0,1139,23054.942494
31.0,1211,23067.009626
44.0,1388,23080.655088
5.0,366,23084.203017
32.0,1181,23095.754635
70.0,1890,23114.355963
19.0,777,23121.828573
50.0,1584,23137.273357
46.0,1510,23151.886151
49.0,1123,23162.863095
22.0,848,23171.181733
55.0,1541,23186.15271
22.0,757,23193.517855
40.0,1379,23207.322365
48.0,1680,23223.332973
54.0,1554,23238.507706
35.0,1098,23249.320284
62.0,1641,23265.224285
68.0,1618,23280.944803
39.0,1366,23294.349073
75.0,1700,23310.787164
33.0,1320,23323.605247
70.0,1649,23339.727769
77.0,1691,23356.154945
15.0,597,23361.936851
42.0,1438,23375.985874
12.0,546,23381.335308
36.0,1204,23393.185865
26.0,1027,23403.192936
23.0,770,23410.751366
29.0,915,23419.65814
51.0,1588,23434.942569
46.0,1771,23452.284648
16.0,680,23458.940647
21.0,890,23467.597524
37.0,1405,23481.264185
33.0,915,23490.16073
30.0,1240,23502.159687
24.0,891,23510.782568
69.0,1371,23524.224026
38.0,1289,23536.583159
34.0,1231,23548.36478
30.0,1093,23558.987084
46.0,1524,23574.043247
34.0,1288,23586.783741
43.0,1321,23599.732795
75.0,1589,23615.356439
44.0,1444,23629.495983
52.0,1404,23643.16635
20.0,791,23650.891678
53.0,1521,23665.691358
62.0,1506,23680.438569
23.0,870,23688.90607
11.0,476,23694.023831
45.0,1187,23705.532527
28.0,1004,23715.412544
50.0,1500,23729.922293
74.0,1458,23744.190751
30.0,1014,23754.036924
71.0,1735,23770.858775
34.0,1234,23782.955224
20.0,742,23790.156562
24.0,854,23798.412124
17.0,672,23804.988905
32.0,1124,23815.956768
39.0,1377,23829.376568
27.0,1078,23839.88885
47.0,1517,23854.686107
30.0,854,23863.005509
44.0,1539,23877.97266
53.0,1570,23893.350476
50.0,1680,23909.866503
53.0,1348,23923.022672
47.0,1340,23936.018017
45.0,1374,23949.441198
31.0,1236,23961.369651
40.0,1295,23973.941294
27.0,904,23982.796952
37.0,1395,23996.465215
39.0,1192,24007.998471
39.0,1455,24022.250083
21.0,816,24030.257012
61.0,1937,24049.38636
54.0,1686,24065.981826
35.0,1119,24077.050385
36.0,1140,24088.249691
30.0,1015,24098.156947
38.0,1412,24112.027419
28.0,1054,24122.366155
53.0,1446,24136.528586
45.0,1470,24150.910458
70.0,1761,24168.204581
23.0,987,24177.92715
40.0,1354,24191.738397
44.0,1334,24204.579474
63.0,1368,24217.960732
12.0,563,24223.51131
46.0,1603,24239.187737
51.0,1581,24254.83282
26.0,900,24263.742406
42.0,1531,24278.782392
61.0,1367,24292.216179
45.0,1290,24304.921218
15.0,623,24311.058715
46.0,1419,24325.048834
29.0,1035,24335.199264
43.0,1523,24350.164296
31.0,1096,24360.97818
26.0,957,24370.387326
42.0,1385,24383.955751
37.0,789,24391.8162
56.0,1638,24408.027102
57.0,1730,24424.983611
35.0,1175,24436.52227
38.0,1390,24450.012794
41.0,1361,24463.431765
61.0,1743,24480.552004
42.0,1314,24493.480135
46.0,1196,24505.208013
29.0,1081,24515.661993
39.0,1089,24526.3199
20.0,800,24534.08778
32.0,1234,24546.277221
28.0,978,24555.987535
38.0,1276,24568.609297
62.0,1144,24579.867172
32.0,1000,24589.785249
44.0,1334,24602.91441
35.0,1246,24615.254951
39.0,1385,24628.836635
44.0,1494,24643.462353
54.0,1559,24658.691464
61.0,1483,24673.787483
44.0,1329,24686.941912
34.0,895,24695.725877
45.0,1285,24708.324024
63.0,1689,24724.846094
38.0,1358,24738.200048
54.0,1420,24752.155989
29.0,997,24761.935395
36.0,1361,24775.211109
49.0,1567,24790.662184
62.0,1886,24809.149161
46.0,1568,24824.378249
56.0,1447,24838.4396
31.0,1194,24850.151162
29.0,1107,24860.892788
28.0,1141,24872.005199
52.0,1191,24883.718198
9.0,449,24888.138921
79.0,1768,24905.267648
45.0,1715,24921.772979
31.0,1211,24933.556668
46.0,1213,24945.442211
48.0,1454,24959.706048
33.0,1303,24972.426697
35.0,1047,24982.727255
27.0,969,24992.156856
24.0,928,25001.23359
28.0,1094,25011.765665
26.0,942,25021.074445
81.0,1489,25035.702867
44.0,1387,25049.265334
18.0,684,25055.988542
64.0,1618,25071.754615
33.0,1251,25084.094396
30.0,1080,25094.60273
83.0,1589,25110.126452
32.0,1270,25122.612818
55.0,1128,25133.657388
33.0,1242,25145.714691
43.0,1448,25159.917965
40.0,1315,25173.410495
25.0,1016,25183.326854
32.0,1019,25193.261343
51.0,1710,25209.909103
40.0,1348,25223.032939
37.0,1414,25236.759688
49.0,1548,25251.751522
42.0,1403,25265.461006
51.0,1625,25281.272572
94.0,1945,25300.180642
44.0,1333,25313.122052
45.0,1569,25328.487353
17.0,631,25334.698383
39.0,1362,25348.035628
38.0,1374,25361.384058
58.0,1771,25378.631064
40.0,1240,25390.684596
48.0,1295,25403.267828
17.0,690,25410.015644
38.0,1364,25423.39411
28.0,918,25432.391346
52.0,1522,25447.084598
44.0,1517,25461.594064
88.0,1761,25478.646908
37.0,1369,25491.896636
61.0,1638,25507.400043
23.0,919,25516.368627
34.0,1121,25527.338171
40.0,1251,25539.52271
33.0,1223,25551.484526
46.0,1413,25565.354055
52.0,1509,25580.063159
61.0,1958,25599.027134
42.0,1526,25614.006884
15.0,651,25620.407606
29.0,1185,25632.001042
37.0,990,25641.736583
35.0,1318,25655.077953
55.0,1537,25669.96976
45.0,1359,25683.271578
16.0,689,25689.981976
76.0,2039,25709.877116
55.0,1194,25721.580444
64.0,1633,25737.569352
52.0,1381,25751.109421
48.0,1447,25765.186795
88.0,1869,25783.413042
75.0,1658,25799.654259
68.0,1828,25817.641244
32.0,1224,25829.642813
47.0,1224,25841.652103
53.0,1194,25853.347358
26.0,851,25861.590431
47.0,1605,25877.207675
79.0,2014,25896.779346
36.0,1270,25909.136919
36.0,1390,25922.595769
34.0,1263,25934.939808
62.0,1413,25948.725715
43.0,1358,25962.080921
26.0,1069,25972.560385
81.0,1735,25989.420838
37.0,1421,26003.20634
38.0,1511,26018.070349
32.0,1109,26028.983219
31.0,1050,26039.370424
25.0,908,26048.157787
37.0,1356,26061.24363
52.0,1467,26075.606014
25.0,912,26084.492517
76.0,1056,26094.758532
63.0,1581,26110.039175
61.0,1837,26128.036309
50.0,1586,26144.10688
37.0,1413,26157.606986
47.0,1341,26170.644711
42.0,1572,26185.867217
32.0,1105,26196.636802
39.0,1338,26209.762958
67.0,1789,26227.322885
38.0,1231,26239.36244
35.0,1321,26252.266923
44.0,1434,26266.169427
27.0,830,26274.270816
44.0,1621,26290.038812
33.0,1079,26300.627641
49.0,1591,26316.063645
55.0,1769,26333.388473
30.0,956,26342.726466
50.0,1514,26357.498784
44.0,1496,26371.895358
60.0,1857,26390.117732
37.0,1285,26402.763977
33.0,1306,26415.582613
40.0,1399,26429.296816
45.0,1405,26442.648863
51.0,1768,26459.646883
24.0,998,26469.087483
29.0,1113,26479.733911
28.0,955,26488.855706
41.0,1267,26501.107334
72.0,1523,26515.937484
56.0,1670,26532.245612
34.0,1198,26543.752982
36.0,1320,26556.709134
64.0,1543,26571.764949
37.0,1256,26583.930339
40.0,1216,26595.829423
34.0,1271,26608.342835
28.0,1059,26618.736624
22.0,828,26627.300293
49.0,1539,26642.170474
51.0,1695,26658.762674
40.0,1133,26669.856304
45.0,1527,26684.779841
44.0,1610,26700.461097
58.0,1701,26717.088181
38.0,1244,26729.239278
31.0,1198,26740.848122
35.0,1329,26753.662225
27.0,1090,26764.214614
35.0,1264,26776.521917
35.0,1376,26789.903323
41.0,1305,26802.561024
31.0,1148,26813.671098
52.0,1515,26828.335263
20.0,835,26836.368236
51.0,1327,26849.276337
26.0,890,26857.842782
23.0,918,26866.746425
26.0,1034,26876.740849
49.0,1450,26890.893561
43.0,1416,26904.850487
22.0,907,26913.763941
34.0,1242,26925.962424
35.0,1219,26937.945898
24.0,977,26947.503654
39.0,1393,26961.275504
49.0,1538,26976.376297
28.0,793,26984.157039
33.0,1047,26994.360837
20.0,718,27001.379288
44.0,1611,27017.18862
29.0,1037,27027.35926
48.0,1415,27041.158552
28.0,1043,27051.337764
60.0,1598,27066.92439
63.0,1350,27080.090149
53.0,1674,27096.429394
47.0,1607,27112.657208
70.0,1542,27127.601042
39.0,1438,27141.568562
73.0,1860,27159.69831
40.0,1255,27172.026668
30.0,1047,27182.481372
24.0,889,27191.119918
85.0,1767,27208.325636
24.0,1048,27218.252052
42.0,1477,27232.143427
22.0,690,27238.642817
72.0,1513,27252.601298
11.0,502,27257.272776
31.0,1088,27267.393212
79.0,1899,27285.012361
82.0,1539,27299.320992
50.0,1543,27314.246796
32.0,1209,27326.070545
38.0,1464,27340.241689
83.0,2023,27359.904396
40.0,1373,27373.265386
46.0,1511,27387.83536
38.0,1282,27400.22043
49.0,1577,27415.293143
37.0,1339,27428.201473
27.0,1026,27438.029698
62.0,1848,27455.982152
46.0,1673,27472.376064
47.0,1456,27486.6822
67.0,1866,27504.83539
49.0,1414,27518.473394
24.0,1023,27528.369436
65.0,1461,27542.566214
86.0,1846,27560.660389
35.0,1082,27571.223585
41.0,1393,27584.928538
24.0,773,27592.448872
35.0,1101,27603.548807
27.0,1010,27613.394529
32.0,1192,27624.951334
41.0,1494,27639.509123
44.0,1519,27654.321988
82.0,1597,27669.749171
59.0,1406,27683.237114
15.0,597,27689.071653
41.0,1479,27703.328887
43.0,1429,27717.285356
49.0,1634,27733.240697
38.0,1301,27745.851377
72.0,1326,27758.867344
41.0,1403,27772.66566
56.0,1540,27787.713883
43.0,1459,27801.900002
44.0,986,27811.522598
24.0,1006,27821.310685
34.0,1049,27831.447451
42.0,1276,27843.788477
78.0,1648,27859.737274
65.0,1981,27878.997303
33.0,1159,27890.197667
48.0,1439,27904.378645
21.0,859,27912.832662
36.0,1307,27925.634136
77.0,1872,27943.938672
22.0,993,27953.570614
43.0,1290,27966.125527
55.0,1575,27981.500259
23.0,902,27990.370683
33.0,1131,28001.482978
45.0,1423,28015.385965
37.0,1107,28026.313597
45.0,1394,28040.02257
73.0,1656,28056.125176
43.0,1240,28068.20994
65.0,1521,28083.450053
39.0,1244,28095.237017
25.0,1012,28104.752287
50.0,1447,28118.791784
52.0,1007,28128.522489
22.0,873,28137.002326
21.0,775,28144.543708
18.0,756,28151.877455
26.0,874,28160.436522
54.0,1766,28177.508732
41.0,1141,28188.635768
40.0,1285,28201.138713
36.0,1204,28212.863324
45.0,1353,28225.851027
32.0,1261,28238.058974
56.0,1600,28253.608984
54.0,1376,28266.838942
30.0,1081,28277.279314
51.0,1649,28293.270598
40.0,1204,28304.888755
30.0,1080,28315.312072
50.0,1263,28327.577207
46.0,1502,28342.064059
62.0,1523,28356.806689
43.0,1257,28368.998923
32.0,1182,28380.267177
47.0,1473,28394.442768
35.0,1266,28406.418892
71.0,1724,28422.90743
75.0,1558,28438.033275
50.0,1496,28452.686114
31.0,1122,28463.677783
50.0,1564,28479.036052
38.0,1339,28492.025833
58.0,1490,28506.54096
59.0,1398,28520.242773
42.0,1362,28533.674322
31.0,1100,28544.485904
89.0,1289,28557.159012
18.0,661,28563.709775
29.0,1143,28575.380993
42.0,1350,28588.359269
53.0,1659,28604.53469
81.0,1603,28620.19152
19.0,835,28628.284322
42.0,1047,28638.39968
32.0,1085,28648.924625
39.0,1350,28662.031122
53.0,1450,28676.095658
17.0,671,28682.671916
61.0,1636,28698.578423
42.0,1500,28713.140059
28.0,1117,28723.961557
61.0,1550,28739.027085
44.0,1311,28751.702738
37.0,1350,28764.727603
55.0,1098,28775.461412
16.0,618,28781.472286
38.0,1293,28793.933435
81.0,1924,28812.524616
35.0,1236,28824.505051
53.0,1775,28841.760813
49.0,1531,28856.611703
17.0,646,28862.860486
56.0,1235,28874.820741
29.0,936,28883.867147
57.0,1614,28899.613804
42.0,1329,28912.562698
41.0,1193,28924.078505
80.0,2030,28943.758374
59.0,1686,28960.045507
72.0,1085,28970.414704
74.0,1525,28985.265766
19.0,616,28991.265266
26.0,1003,29000.965151
35.0,1219,29012.738275
22.0,713,29019.624054
31.0,1193,29031.154174
69.0,1740,29048.030608
52.0,1496,29063.011428
34.0,1124,29073.760682
39.0,1343,29086.854788
44.0,1597,29102.355894
64.0,1279,29114.742159
49.0,1462,29128.956147
42.0,1294,29141.510439
30.0,1111,29152.229158
21.0,731,29159.306395
30.0,1099,29169.870707
72.0,1373,29183.171322
83.0,1745,29200.015849
29.0,924,29209.012603
66.0,1380,29222.369846
40.0,1365,29235.506237
12.0,440,29239.755604
32.0,1213,29251.424287
57.0,1583,29266.72167
42.0,1163,29278.035987
28.0,1122,29288.925604
34.0,1199,29300.493005
27.0,959,29309.829602
79.0,1124,29320.727634
35.0,1205,29332.486816
39.0,1390,29345.811156
41.0,1394,29359.056926
42.0,1331,29372.00966
49.0,1227,29383.864488
49.0,1403,29397.318423
38.0,1223,29409.087191
24.0,974,29418.50361
72.0,1297,29431.018065
81.0,1539,29446.076534
33.0,1064,29456.560151
27.0,984,29466.063064
30.0,1110,29476.878683
24.0,906,29485.680931
